START_DATE,MATCH_ID,PLAYER_ID,BOWLER,OVERS,MAIDEN_BALLS,RUNS_GIVEN,WICKETS_TAKEN,ECONOMY,AVERAGE_BALL_SPEED,STRIKE_RATE,OPPOSITION,GROUND
5-Jun-17,ODI # 3879,56007,Mashrafe Mortaza,6,0,30,0,5,,, Australia,The Oval
9-Jun-17,ODI # 3883,56007,Mashrafe Mortaza,10,1,45,0,4.5,,, New Zealand,Cardiff
15-Oct-17,ODI # 3923,56007,Mashrafe Mortaza,8.5,0,50,0,5.66,,, South Africa,Kimberley
18-Oct-17,ODI # 3925,56007,Mashrafe Mortaza,10,0,82,0,8.2,,, South Africa,Paarl
22-Oct-17,ODI # 3929,56007,Mashrafe Mortaza,9,0,69,0,7.66,,, South Africa,East London
25-Jan-18,ODI # 3965,56007,Mashrafe Mortaza,2,0,15,0,7.5,,, Sri Lanka,Dhaka
20-Sep-18,ODI # 4041,56007,Mashrafe Mortaza,8,0,67,0,8.37,,, Afghanistan,Abu Dhabi
26-Sep-18,ODI # 4047,56007,Mashrafe Mortaza,7,1,33,0,4.71,,, Pakistan,Abu Dhabi
21-Oct-18,ODI # 4057,56007,Mashrafe Mortaza,10,0,55,0,5.5,,, Zimbabwe,Dhaka
26-Oct-18,ODI # 4061,56007,Mashrafe Mortaza,8,0,56,0,7,,, Zimbabwe,Chattogram
13-Feb-19,ODI # 4093,56007,Mashrafe Mortaza,8.3,0,33,0,3.88,,, New Zealand,Napier
16-Feb-19,ODI # 4094,56007,Mashrafe Mortaza,6,0,37,0,6.16,,, New Zealand,Christchurch
15-May-19,ODI # 4136,56007,Mashrafe Mortaza,8,0,47,0,5.87,,, Ireland,Dublin
17-May-19,ODI # 4137,56007,Mashrafe Mortaza,6,0,28,0,4.66,,, West Indies,Dublin (Malahide)
21-Aug-16,ODI # 3768,379504,Adam Zampa,7,0,34,0,4.85,,, Sri Lanka,Colombo (RPS)
2-Oct-16,ODI # 3787,379504,Adam Zampa,8,0,54,0,6.75,,, South Africa,Johannesburg
12-Oct-16,ODI # 3795,379504,Adam Zampa,5,0,33,0,6.6,,, South Africa,Cape Town
5-Feb-17,ODI # 3832,379504,Adam Zampa,7,0,41,0,5.85,,, New Zealand,Hamilton
10-Jun-17,ODI # 3885,379504,Adam Zampa,8.2,0,52,0,6.24,,, England,Birmingham
14-Jan-18,ODI # 3951,379504,Adam Zampa,10,0,72,0,7.2,,, England,Melbourne
26-Jan-18,ODI # 3966,379504,Adam Zampa,7,0,42,0,6,,, England,Adelaide
9-Nov-18,ODI # 4067,379504,Adam Zampa,9,0,57,0,6.33,,, South Africa,Adelaide
11-Nov-18,ODI # 4069,379504,Adam Zampa,6,0,32,0,5.33,,, South Africa,Hobart
18-Jan-19,ODI # 4079,379504,Adam Zampa,10,0,34,0,3.4,,, India,Melbourne
22-Mar-19,ODI # 4116,379504,Adam Zampa,10,0,44,0,4.4,,, Pakistan,Sharjah
7-Jul-12,ODI # 3284,219889,David Warner,1,0,8,0,8,,, England,Chester-le-Street
11-Sep-15,ODI # 3683,325012,Marcus Stoinis,4,0,17,0,4.25,,, England,Leeds
5-Feb-17,ODI # 3832,325012,Marcus Stoinis,4,0,22,0,5.5,,, New Zealand,Hamilton
21-Sep-17,ODI # 3912,325012,Marcus Stoinis,9,0,46,0,5.11,,, India,Kolkata
24-Sep-17,ODI # 3914,325012,Marcus Stoinis,8,0,61,0,7.62,,, India,Indore
28-Sep-17,ODI # 3917,325012,Marcus Stoinis,4.5,0,34,0,7.03,,, India,Bengaluru
1-Oct-17,ODI # 3919,325012,Marcus Stoinis,4,0,20,0,5,,, India,Nagpur
19-Jan-18,ODI # 3958,325012,Marcus Stoinis,4.2,0,34,0,7.84,,, England,Brisbane
26-Jan-18,ODI # 3966,325012,Marcus Stoinis,3,0,24,0,8,,, England,Adelaide
19-Jun-18,ODI # 4011,325012,Marcus Stoinis,8,0,85,0,10.62,,, England,Nottingham
21-Jun-18,ODI # 4012,325012,Marcus Stoinis,6,0,41,0,6.83,,, England,Chester-le-Street
2-Mar-19,ODI # 4102,325012,Marcus Stoinis,9.2,0,52,0,5.57,,, India,Hyderabad (Deccan)
5-Mar-19,ODI # 4106,325012,Marcus Stoinis,1,0,12,0,12,,, India,Nagpur
8-Mar-19,ODI # 4109,325012,Marcus Stoinis,6,0,39,0,6.5,,, India,Ranchi
22-Mar-19,ODI # 4116,325012,Marcus Stoinis,2,0,14,0,7,,, Pakistan,Sharjah
24-Mar-19,ODI # 4117,325012,Marcus Stoinis,6,0,40,0,6.66,,, Pakistan,Sharjah
27-Mar-19,ODI # 4118,325012,Marcus Stoinis,4,0,21,0,5.25,,, Pakistan,Abu Dhabi
31-Mar-19,ODI # 4120,325012,Marcus Stoinis,3,0,20,0,6.66,,, Pakistan,Dubai (DSC)
20-Oct-10,ODI # 3060,311592,Mitchell Starc,8.5,0,51,0,5.77,,, India,Visakhapatnam
12-Feb-12,ODI # 3237,311592,Mitchell Starc,8,0,49,0,6.12,,, India,Adelaide
17-Feb-12,ODI # 3241,311592,Mitchell Starc,4,0,32,0,8,,, Sri Lanka,Sydney
31-Aug-12,ODI # 3301,311592,Mitchell Starc,7.5,0,43,0,5.48,,, Pakistan,Abu Dhabi
20-Jan-13,ODI # 3324,311592,Mitchell Starc,1.2,0,1,0,0.75,,, Sri Lanka,Sydney
23-Jan-13,ODI # 3326,311592,Mitchell Starc,9,0,48,0,5.33,,, Sri Lanka,Hobart
2-Sep-14,ODI # 3522,311592,Mitchell Starc,8,1,47,0,5.87,,, South Africa,Harare
6-Sep-14,ODI # 3526,311592,Mitchell Starc,4,0,27,0,6.75,,, South Africa,Harare
23-Nov-14,ODI # 3551,311592,Mitchell Starc,10,1,60,0,6,,, South Africa,Sydney
1-Feb-15,ODI # 3597,311592,Mitchell Starc,7,0,40,0,5.71,,, England,Perth
19-Jun-16,ODI # 3750,311592,Mitchell Starc,1,0,8,0,8,,, South Africa,Bridgetown
26-Jun-16,ODI # 3756,311592,Mitchell Starc,8,0,32,0,4,,, West Indies,Bridgetown
2-Jun-17,ODI # 3876,311592,Mitchell Starc,9,0,52,0,5.77,,, New Zealand,Birmingham
21-Jan-18,ODI # 3960,311592,Mitchell Starc,10,0,63,0,6.3,,, England,Sydney
4-Nov-18,ODI # 4065,311592,Mitchell Starc,8,0,47,0,5.87,,, South Africa,Perth
20-Oct-10,ODI # 3060,267192,Steve Smith,3,0,23,0,7.66,,, India,Visakhapatnam
3-Nov-10,ODI # 3065,267192,Steve Smith,3,0,8,0,2.66,,, Sri Lanka,Melbourne
5-Nov-10,ODI # 3066,267192,Steve Smith,2,0,10,0,5,,, Sri Lanka,Sydney
23-Jan-11,ODI # 3086,267192,Steve Smith,3,0,19,0,6.33,,, England,Sydney
21-Feb-11,ODI # 3103,267192,Steve Smith,5,0,24,0,4.8,,, Zimbabwe,Ahmedabad
5-Mar-11,ODI # 3119,267192,Steve Smith,4,0,17,0,4.25,,, Sri Lanka,Colombo (RPS)
13-Mar-11,ODI # 3130,267192,Steve Smith,6,0,36,0,6,,, Kenya,Bengaluru
16-Mar-11,ODI # 3134,267192,Steve Smith,3,0,18,0,6,,, Canada,Bengaluru
13-Apr-11,ODI # 3151,267192,Steve Smith,8,0,45,0,5.62,,, Bangladesh,Dhaka
10-Aug-11,ODI # 3175,267192,Steve Smith,3,0,18,0,6,,, Sri Lanka,Pallekele
16-Aug-11,ODI # 3180,267192,Steve Smith,2,0,15,0,7.5,,, Sri Lanka,Hambantota
10-Jul-12,ODI # 3286,267192,Steve Smith,2,0,9,0,4.5,,, England,Manchester
13-Jan-13,ODI # 3319,267192,Steve Smith,4,0,16,0,4,,, Sri Lanka,Adelaide
27-Aug-14,ODI # 3516,267192,Steve Smith,2,0,20,0,10,,, South Africa,Harare
12-Oct-14,ODI # 3534,267192,Steve Smith,2,0,7,0,3.5,,, Pakistan,Abu Dhabi
21-Nov-14,ODI # 3549,267192,Steve Smith,3,0,27,0,9,,, South Africa,Melbourne
14-Feb-15,ODI # 3600,267192,Steve Smith,2,0,19,0,9.5,,, England,Melbourne
20-Jan-16,ODI # 3726,267192,Steve Smith,2,0,16,0,8,,, India,Canberra
23-Jan-16,ODI # 3727,267192,Steve Smith,2,0,20,0,10,,, India,Sydney
13-Jan-13,ODI # 3319,272262,Kane Richardson,6,3,15,0,2.5,,, Sri Lanka,Adelaide
25-Aug-14,ODI # 3513,272262,Kane Richardson,5,2,28,0,5.6,,, Zimbabwe,Harare
15-Jan-16,ODI # 3724,272262,Kane Richardson,8,1,61,0,7.62,,, India,Brisbane
3-Feb-16,ODI # 3731,272262,Kane Richardson,10,1,64,0,6.4,,, New Zealand,Auckland
21-Jun-18,ODI # 4012,774223,Jhye Richardson,7,0,58,0,8.28,,, England,Chester-le-Street
25-Aug-12,ODI # 3297,325026,Glenn Maxwell,5,2,21,0,4.2,,, Afghanistan,Sharjah
28-Aug-12,ODI # 3299,325026,Glenn Maxwell,4,0,27,0,6.75,,, Pakistan,Sharjah
31-Aug-12,ODI # 3301,325026,Glenn Maxwell,4.4,0,37,0,7.92,,, Pakistan,Abu Dhabi
3-Sep-12,ODI # 3303,325026,Glenn Maxwell,7,0,33,0,4.71,,, Pakistan,Sharjah
11-Jan-13,ODI # 3317,325026,Glenn Maxwell,4,0,28,0,7,,, Sri Lanka,Melbourne
13-Jan-13,ODI # 3319,325026,Glenn Maxwell,3.1,0,19,0,6,,, Sri Lanka,Adelaide
23-Jan-13,ODI # 3326,325026,Glenn Maxwell,2,0,6,0,3,,, Sri Lanka,Hobart
17-Jun-13,ODI # 3374,325026,Glenn Maxwell,5,0,26,0,5.2,,, Sri Lanka,The Oval
16-Oct-13,ODI # 3420,325026,Glenn Maxwell,5.3,0,48,0,8.72,,, India,Jaipur
30-Oct-13,ODI # 3424,325026,Glenn Maxwell,7,0,40,0,5.71,,, India,Nagpur
2-Nov-13,ODI # 3428,325026,Glenn Maxwell,4,0,32,0,8,,, India,Bengaluru
19-Jan-14,ODI # 3457,325026,Glenn Maxwell,9,0,38,0,4.22,,, England,Sydney
26-Jan-14,ODI # 3463,325026,Glenn Maxwell,3,0,25,0,8.33,,, England,Adelaide
27-Aug-14,ODI # 3516,325026,Glenn Maxwell,3,0,20,0,6.66,,, South Africa,Harare
10-Oct-14,ODI # 3532,325026,Glenn Maxwell,3,0,19,0,6.33,,, Pakistan,Dubai (DSC)
18-Jan-15,ODI # 3582,325026,Glenn Maxwell,2,0,14,0,7,,, India,Melbourne
23-Jan-15,ODI # 3589,325026,Glenn Maxwell,3,0,22,0,7.33,,, England,Hobart
14-Feb-15,ODI # 3600,325026,Glenn Maxwell,4,0,33,0,8.25,,, England,Melbourne
8-Mar-15,ODI # 3629,325026,Glenn Maxwell,6,0,35,0,5.83,,, Sri Lanka,Sydney
26-Mar-15,ODI # 3645,325026,Glenn Maxwell,5,0,18,0,3.6,,, India,Sydney
12-Jan-16,ODI # 3723,325026,Glenn Maxwell,3,0,22,0,7.33,,, India,Perth
15-Jan-16,ODI # 3724,325026,Glenn Maxwell,6,0,33,0,5.5,,, India,Brisbane
17-Jan-16,ODI # 3725,325026,Glenn Maxwell,9,0,46,0,5.11,,, India,Melbourne
20-Jan-16,ODI # 3726,325026,Glenn Maxwell,1,0,10,0,10,,, India,Canberra
3-Feb-16,ODI # 3731,325026,Glenn Maxwell,3,0,30,0,10,,, New Zealand,Auckland
6-Feb-16,ODI # 3733,325026,Glenn Maxwell,4,0,26,0,6.5,,, New Zealand,Wellington
8-Feb-16,ODI # 3735,325026,Glenn Maxwell,3,0,15,0,5,,, New Zealand,Hamilton
21-Jun-16,ODI # 3752,325026,Glenn Maxwell,2,0,10,0,5,,, West Indies,Bridgetown
5-Jun-17,ODI # 3879,325026,Glenn Maxwell,1,0,9,0,9,,, Bangladesh,The Oval
10-Jun-17,ODI # 3885,325026,Glenn Maxwell,2,0,14,0,7,,, England,Birmingham
24-Sep-17,ODI # 3914,325026,Glenn Maxwell,1,0,2,0,2,,, India,Indore
28-Jan-18,ODI # 3968,325026,Glenn Maxwell,3,0,23,0,7.66,,, England,Perth
13-Jun-18,ODI # 4009,325026,Glenn Maxwell,2,0,9,0,4.5,,, England,The Oval
19-Jun-18,ODI # 4011,325026,Glenn Maxwell,2,0,21,0,10.5,,, England,Nottingham
9-Nov-18,ODI # 4067,325026,Glenn Maxwell,1,0,11,0,11,,, South Africa,Adelaide
11-Nov-18,ODI # 4069,325026,Glenn Maxwell,7,0,38,0,5.42,,, South Africa,Hobart
12-Jan-19,ODI # 4077,325026,Glenn Maxwell,2,0,18,0,9,,, India,Sydney
18-Jan-19,ODI # 4079,325026,Glenn Maxwell,1,0,7,0,7,,, India,Melbourne
8-Mar-19,ODI # 4109,325026,Glenn Maxwell,5,0,30,0,6,,, India,Ranchi
10-Mar-19,ODI # 4111,325026,Glenn Maxwell,8,1,61,0,7.62,,, India,Mohali
13-Mar-19,ODI # 4113,325026,Glenn Maxwell,6,0,34,0,5.66,,, India,Delhi
24-Mar-19,ODI # 4117,325026,Glenn Maxwell,2,0,11,0,5.5,,, Pakistan,Sharjah
29-Mar-19,ODI # 4119,325026,Glenn Maxwell,8,0,41,0,5.12,,, Pakistan,Dubai (DSC)
8-Mar-12,ODI # 3257,272279,Nathan Lyon,8,0,36,0,4.5,,, Sri Lanka,Adelaide
6-Sep-14,ODI # 3526,272279,Nathan Lyon,10,1,41,0,4.1,,, South Africa,Harare
23-Jan-16,ODI # 3727,272279,Nathan Lyon,8,0,58,0,7.25,,, India,Sydney
24-Jun-18,ODI # 4013,272279,Nathan Lyon,10,0,32,0,3.2,,, England,Manchester
12-Jan-19,ODI # 4077,272279,Nathan Lyon,10,1,50,0,5,,, India,Sydney
15-Jan-19,ODI # 4078,272279,Nathan Lyon,10,0,59,0,5.9,,, India,Adelaide
2-Nov-13,ODI # 3428,261354,Nathan Coulter-Nile,10,0,80,0,8,,, India,Bengaluru
16-Nov-14,ODI # 3546,261354,Nathan Coulter-Nile,6,0,54,0,9,,, South Africa,Perth
2-Mar-19,ODI # 4102,272477,Jason Behrendorff,10,0,46,0,4.6,,, India,Hyderabad (Deccan)
10-Mar-19,ODI # 4111,272477,Jason Behrendorff,10,1,61,0,6.1,,, India,Mohali
18-Jan-15,ODI # 3582,489889,Pat Cummins,10,0,52,0,5.2,,, India,Melbourne
13-Sep-15,ODI # 3684,489889,Pat Cummins,6,0,33,0,5.5,,, England,Manchester
15-Jan-17,ODI # 3818,489889,Pat Cummins,10,1,48,0,4.8,,, Pakistan,Melbourne
10-Jun-17,ODI # 3885,489889,Pat Cummins,8,1,55,0,6.87,,, England,Birmingham
17-Sep-17,ODI # 3910,489889,Pat Cummins,10,1,44,0,4.4,,, India,Chennai
1-Oct-17,ODI # 3919,489889,Pat Cummins,7,1,29,0,4.14,,, India,Nagpur
4-Nov-18,ODI # 4065,489889,Pat Cummins,6,2,18,0,3,,, South Africa,Perth
11-Nov-18,ODI # 4069,489889,Pat Cummins,10,2,67,0,6.7,,, South Africa,Hobart
2-Mar-19,ODI # 4102,489889,Pat Cummins,10,0,46,0,4.6,,, India,Hyderabad (Deccan)
10-Feb-13,ODI # 3334,5334,Aaron Finch,1,0,2,0,2,,, West Indies,Melbourne
2-Nov-13,ODI # 3428,5334,Aaron Finch,1,0,2,0,2,,, India,Bengaluru
31-Aug-14,ODI # 3521,5334,Aaron Finch,2,0,19,0,9.5,,, Zimbabwe,Harare
1-Feb-15,ODI # 3597,5334,Aaron Finch,0.3,0,3,0,6,,, England,Perth
7-Jun-16,ODI # 3741,5334,Aaron Finch,3,0,11,0,3.66,,, South Africa,Providence
11-Jun-16,ODI # 3743,5334,Aaron Finch,2,0,13,0,6.5,,, South Africa,Basseterre
21-Jun-16,ODI # 3752,5334,Aaron Finch,3,0,16,0,5.33,,, West Indies,Bridgetown
24-Aug-16,ODI # 3769,5334,Aaron Finch,2,0,7,0,3.5,,, Sri Lanka,Colombo (RPS)
28-Sep-17,ODI # 3917,5334,Aaron Finch,0.1,0,1,0,6,,, India,Bengaluru
1-Oct-17,ODI # 3919,5334,Aaron Finch,3,0,17,0,5.66,,, India,Nagpur
19-Jan-18,ODI # 3958,5334,Aaron Finch,3,0,17,0,5.66,,, England,Brisbane
19-Jun-18,ODI # 4011,5334,Aaron Finch,1,0,7,0,7,,, England,Nottingham
10-Mar-19,ODI # 4111,5334,Aaron Finch,3,0,22,0,7.33,,, India,Mohali
29-Mar-19,ODI # 4119,5334,Aaron Finch,2,0,19,0,9.5,,, Pakistan,Dubai (DSC)
19-Apr-09,ODI # 2842,318339,Samiullah Shinwari,2,0,8,0,4,,, Scotland,Benoni
1-Sep-09,ODI # 2881,318339,Samiullah Shinwari,6,0,30,0,5,,, Netherlands,Amstelveen
18-Feb-10,ODI # 2959,318339,Samiullah Shinwari,9,1,36,0,4,,, Canada,Sharjah
9-Jul-10,ODI # 3019,318339,Samiullah Shinwari,7,1,19,0,2.71,,, Scotland,Rotterdam
10-Jul-10,ODI # 3024,318339,Samiullah Shinwari,10,0,39,0,3.9,,, Netherlands,Rotterdam
11-Oct-10,ODI # 3055,318339,Samiullah Shinwari,9.3,0,45,0,4.73,,, Kenya,Nairobi (Gym)
7-Aug-11,ODI # 3173,318339,Samiullah Shinwari,7,0,36,0,5.14,,, Canada,King City (NW)
29-Mar-12,ODI # 3270,318339,Samiullah Shinwari,4,0,28,0,7,,, Netherlands,Sharjah
6-Mar-13,ODI # 3341,318339,Samiullah Shinwari,4,0,17,0,4.25,,, Scotland,Sharjah
4-Oct-13,ODI # 3418,318339,Samiullah Shinwari,4,0,17,0,4.25,,, Kenya,Sharjah
3-Mar-14,ODI # 3481,318339,Samiullah Shinwari,4,0,20,0,5,,, Sri Lanka,Dhaka
5-Mar-14,ODI # 3483,318339,Samiullah Shinwari,4.2,0,32,0,7.38,,, India,Dhaka
1-May-14,ODI # 3487,318339,Samiullah Shinwari,2,0,20,0,10,,, Hong Kong,Kuala Lumpur
18-Jul-14,ODI # 3503,318339,Samiullah Shinwari,5,1,42,0,8.4,,, Zimbabwe,Bulawayo
22-Jul-14,ODI # 3505,318339,Samiullah Shinwari,4,0,24,0,6,,, Zimbabwe,Bulawayo
24-Jul-14,ODI # 3506,318339,Samiullah Shinwari,4,0,23,0,5.75,,, Zimbabwe,Bulawayo
30-Nov-14,ODI # 3558,318339,Samiullah Shinwari,5,0,28,0,5.6,,, U.A.E.,ICCA Dubai
8-Jan-15,ODI # 3572,318339,Samiullah Shinwari,4,0,22,0,5.5,,, Scotland,ICCA Dubai
17-Jan-15,ODI # 3581,318339,Samiullah Shinwari,2,0,9,0,4.5,,, Ireland,Dubai (DSC)
18-Feb-15,ODI # 3605,318339,Samiullah Shinwari,1.1,0,2,0,1.71,,, Bangladesh,Canberra
22-Feb-15,ODI # 3609,318339,Samiullah Shinwari,6,0,32,0,5.33,,, Sri Lanka,Dunedin
4-Mar-15,ODI # 3623,318339,Samiullah Shinwari,5,0,34,0,6.8,,, Australia,Perth
8-Mar-15,ODI # 3628,318339,Samiullah Shinwari,3,0,15,0,5,,, New Zealand,Napier
13-Mar-15,ODI # 3635,318339,Samiullah Shinwari,2,0,19,0,9.5,,, England,Sydney
16-Oct-15,ODI # 3693,318339,Samiullah Shinwari,2.2,0,24,0,10.28,,, Zimbabwe,Bulawayo
20-Oct-15,ODI # 3696,318339,Samiullah Shinwari,2,0,11,0,5.5,,, Zimbabwe,Bulawayo
22-Oct-15,ODI # 3697,318339,Samiullah Shinwari,5,0,27,0,5.4,,, Zimbabwe,Bulawayo
24-Oct-15,ODI # 3699,318339,Samiullah Shinwari,1,0,5,0,5,,, Zimbabwe,Bulawayo
25-Dec-15,ODI # 3713,318339,Samiullah Shinwari,5,0,21,0,4.2,,, Zimbabwe,Sharjah
29-Dec-15,ODI # 3716,318339,Samiullah Shinwari,2,0,10,0,5,,, Zimbabwe,Sharjah
2-Jan-16,ODI # 3719,318339,Samiullah Shinwari,2,0,10,0,5,,, Zimbabwe,Sharjah
14-Jul-16,ODI # 3762,318339,Samiullah Shinwari,3,0,23,0,7.66,,, Ireland,Belfast
1-Oct-16,ODI # 3786,318339,Samiullah Shinwari,3,0,28,0,9.33,,, Bangladesh,Dhaka
15-Mar-17,ODI # 3850,318339,Samiullah Shinwari,1,0,11,0,11,,, Ireland,Greater Noida
17-Mar-17,ODI # 3851,318339,Samiullah Shinwari,4,0,19,0,4.75,,, Ireland,Greater Noida
24-Mar-17,ODI # 3854,318339,Samiullah Shinwari,1,0,9,0,9,,, Ireland,Greater Noida
9-Jun-17,ODI # 3884,318339,Samiullah Shinwari,1,0,11,0,11,,, West Indies,Gros Islet
20-Sep-18,ODI # 4041,318339,Samiullah Shinwari,2,0,12,0,6,,, Bangladesh,Abu Dhabi
23-Sep-18,ODI # 4045,318339,Samiullah Shinwari,1,0,9,0,9,,, Bangladesh,Abu Dhabi
6-Mar-13,ODI # 3341,533956,Rahmat Shah,3,0,10,0,3.33,,, Scotland,Sharjah
8-Mar-13,ODI # 3342,533956,Rahmat Shah,5,0,22,0,4.4,,, Scotland,Sharjah
4-Oct-13,ODI # 3418,533956,Rahmat Shah,2,0,14,0,7,,, Kenya,Sharjah
5-Mar-14,ODI # 3483,533956,Rahmat Shah,2,0,21,0,10.5,,, India,Dhaka
1-May-14,ODI # 3487,533956,Rahmat Shah,2,0,15,0,7.5,,, Hong Kong,Kuala Lumpur
20-Jul-14,ODI # 3504,533956,Rahmat Shah,3,0,28,0,9.33,,, Zimbabwe,Bulawayo
14-Jul-16,ODI # 3762,533956,Rahmat Shah,6,0,30,0,5,,, Ireland,Belfast
19-Jul-16,ODI # 3764,533956,Rahmat Shah,2,0,12,0,6,,, Ireland,Belfast
22-Mar-17,ODI # 3853,533956,Rahmat Shah,2,0,10,0,5,,, Ireland,Greater Noida
11-Feb-18,ODI # 3974,533956,Rahmat Shah,3,0,34,0,11.33,,, Zimbabwe,Sharjah
4-Mar-18,ODI # 3983,533956,Rahmat Shah,2,0,18,0,9,,, Scotland,Bulawayo
25-Sep-18,ODI # 4046,533956,Rahmat Shah,2,0,10,0,5,,, India,Dubai (DSC)
28-Feb-19,ODI # 4100,533956,Rahmat Shah,2,0,10,0,5,,, Ireland,Dehradun
10-May-19,ODI # 4131,533956,Rahmat Shah,1,0,13,0,13,,, Scotland,Edinburgh
3-Mar-14,ODI # 3481,524049,Najibullah Zadran,3,0,9,0,3,,, Sri Lanka,Dhaka
24-Oct-15,ODI # 3699,524049,Najibullah Zadran,2,0,21,0,10.5,,, Zimbabwe,Bulawayo
23-Mar-18,ODI # 4006,974109,Mujeeb Ur Rahman,10,0,31,0,3.1,,, Ireland,Harare
31-Aug-18,ODI # 4035,974109,Mujeeb Ur Rahman,7,1,19,0,2.71,,, Ireland,Belfast
25-Sep-18,ODI # 4046,974109,Mujeeb Ur Rahman,10,1,43,0,4.3,,, India,Dubai (DSC)
19-Apr-09,ODI # 2842,25913,Mohammad Nabi,8,0,41,0,5.12,,, Scotland,Benoni
30-Aug-09,ODI # 2880,25913,Mohammad Nabi,9,0,24,0,2.66,,, Netherlands,Amstelveen
1-Sep-09,ODI # 2881,25913,Mohammad Nabi,8,0,28,0,3.5,,, Netherlands,Amstelveen
1-Jul-10,ODI # 3005,25913,Mohammad Nabi,10,0,48,0,4.8,,, Canada,The Hague
5-Jul-10,ODI # 3012,25913,Mohammad Nabi,10,0,49,0,4.9,,, Kenya,Amstelveen
7-Jul-10,ODI # 3017,25913,Mohammad Nabi,4,0,12,0,3,,, Netherlands,The Hague
16-Aug-10,ODI # 3033,25913,Mohammad Nabi,6,0,23,0,3.83,,, Scotland,Ayr
7-Oct-10,ODI # 3052,25913,Mohammad Nabi,8,2,32,0,4,,, Kenya,Nairobi (Gym)
11-Oct-10,ODI # 3055,25913,Mohammad Nabi,6,0,33,0,5.5,,, Kenya,Nairobi (Gym)
10-Feb-12,ODI # 3236,25913,Mohammad Nabi,5.1,0,29,0,5.61,,, Pakistan,Sharjah
29-Mar-12,ODI # 3270,25913,Mohammad Nabi,5,0,37,0,7.4,,, Netherlands,Sharjah
6-Mar-13,ODI # 3341,25913,Mohammad Nabi,7,0,21,0,3,,, Scotland,Sharjah
2-Oct-13,ODI # 3417,25913,Mohammad Nabi,4,0,9,0,2.25,,, Kenya,Sharjah
27-Feb-14,ODI # 3475,25913,Mohammad Nabi,8,0,46,0,5.75,,, Pakistan,Fatullah
3-Mar-14,ODI # 3481,25913,Mohammad Nabi,6.4,1,23,0,3.45,,, Sri Lanka,Dhaka
20-Jul-14,ODI # 3504,25913,Mohammad Nabi,10,0,42,0,4.2,,, Zimbabwe,Bulawayo
2-Dec-14,ODI # 3560,25913,Mohammad Nabi,10,0,46,0,4.6,,, U.A.E.,ICCA Dubai
14-Jan-15,ODI # 3576,25913,Mohammad Nabi,10,0,51,0,5.1,,, Scotland,Abu Dhabi
22-Feb-15,ODI # 3609,25913,Mohammad Nabi,5.2,0,28,0,5.25,,, Sri Lanka,Dunedin
4-Mar-15,ODI # 3623,25913,Mohammad Nabi,10,0,84,0,8.4,,, Australia,Perth
13-Mar-15,ODI # 3635,25913,Mohammad Nabi,4.1,0,14,0,3.36,,, England,Sydney
16-Oct-15,ODI # 3693,25913,Mohammad Nabi,2,0,10,0,5,,, Zimbabwe,Bulawayo
20-Oct-15,ODI # 3696,25913,Mohammad Nabi,9,0,30,0,3.33,,, Zimbabwe,Bulawayo
24-Oct-15,ODI # 3699,25913,Mohammad Nabi,8,0,33,0,4.12,,, Zimbabwe,Bulawayo
4-Jan-16,ODI # 3720,25913,Mohammad Nabi,5,0,26,0,5.2,,, Zimbabwe,Sharjah
17-Jul-16,ODI # 3763,25913,Mohammad Nabi,6,0,17,0,2.83,,, Ireland,Belfast
15-Mar-17,ODI # 3850,25913,Mohammad Nabi,9,0,38,0,4.22,,, Ireland,Greater Noida
17-Mar-17,ODI # 3851,25913,Mohammad Nabi,9,1,70,0,7.77,,, Ireland,Greater Noida
24-Mar-17,ODI # 3854,25913,Mohammad Nabi,10,0,45,0,4.5,,, Ireland,Greater Noida
9-Jun-17,ODI # 3884,25913,Mohammad Nabi,10,0,34,0,3.4,,, West Indies,Gros Islet
11-Feb-18,ODI # 3974,25913,Mohammad Nabi,10,0,33,0,3.3,,, Zimbabwe,Sharjah
13-Feb-18,ODI # 3975,25913,Mohammad Nabi,4,0,28,0,7,,, Zimbabwe,Sharjah
4-Mar-18,ODI # 3983,25913,Mohammad Nabi,8.2,0,35,0,4.2,,, Scotland,Bulawayo
25-Mar-18,ODI # 4007,25913,Mohammad Nabi,9,1,37,0,4.11,,, West Indies,Harare
21-Sep-18,ODI # 4043,25913,Mohammad Nabi,10,0,50,0,5,,, Pakistan,Abu Dhabi
23-Sep-18,ODI # 4045,25913,Mohammad Nabi,10,0,44,0,4.4,,, Bangladesh,Abu Dhabi
2-May-14,ODI # 3488,440970,Hashmatullah Shahidi,2,0,17,0,8.5,,, U.A.E.,Kuala Lumpur
16-Feb-17,ODI # 3835,440970,Hashmatullah Shahidi,1,0,8,0,8,,, Zimbabwe,Harare
1-Jul-10,ODI # 3005,311427,Hamid Hassan,10,0,58,0,5.8,,, Canada,The Hague
8-Mar-15,ODI # 3628,311427,Hamid Hassan,7,1,36,0,5.14,,, New Zealand,Napier
29-Mar-12,ODI # 3270,516561,Dawlat Zadran,3,0,26,0,8.66,,, Netherlands,Sharjah
25-Aug-12,ODI # 3297,516561,Dawlat Zadran,10,0,53,0,5.3,,, Australia,Sharjah
5-Mar-14,ODI # 3483,516561,Dawlat Zadran,5,0,25,0,5,,, India,Dhaka
